duty_cycle	index_2d	index_1d	kerr_rotation	file_index	run_id	probe_delay	wavelength	voltage	b_external	kerr_offset
0.5	1	41	-0.013311499999998588	1	0	-160.0	836.17	2.0	-118.0	-13.152661499999999
0.5	1	42	0.11408850000000115	1	0	-160.0	836.17	2.0	-116.0	-13.152661499999999
0.5	1	43	0.024188500000001056	1	0	-160.0	836.17	2.0	-114.0	-13.152661499999999
0.5	1	44	-0.2697214999999993	1	0	-160.0	836.17	2.0	-112.0	-13.152661499999999
0.5	1	45	-0.1933214999999997	1	0	-160.0	836.17	2.0	-110.0	-13.152661499999999
0.5	1	46	-0.1673114999999985	1	0	-160.0	836.17	2.0	-108.0	-13.152661499999999
0.5	1	47	-0.26953149999999937	1	0	-160.0	836.17	2.0	-106.0	-13.152661499999999
0.5	1	48	-0.12443149999999825	1	0	-160.0	836.17	2.0	-104.0	-13.152661499999999
0.5	1	49	-0.08736149999999832	1	0	-160.0	836.17	2.0	-102.0	-13.152661499999999
0.5	1	50	-0.19657149999999923	1	0	-160.0	836.17	2.0	-100.0	-13.152661499999999
0.5	1	51	-0.1377014999999986	1	0	-160.0	836.17	2.0	-98.0	-13.152661499999999
0.5	1	52	-0.1797514999999983	1	0	-160.0	836.17	2.0	-96.0	-13.152661499999999
0.5	1	53	-0.31120149999999747	1	0	-160.0	836.17	2.0	-94.0	-13.152661499999999
0.5	1	54	-0.15894149999999918	1	0	-160.0	836.17	2.0	-92.0	-13.152661499999999
0.5	1	55	-0.21101149999999969	1	0	-160.0	836.17	2.0	-90.0	-13.152661499999999
0.5	1	56	0.05376850000000033	1	0	-160.0	836.17	2.0	-88.0	-13.152661499999999
0.5	1	57	0.13684850000000104	1	0	-160.0	836.17	2.0	-86.0	-13.152661499999999
0.5	1	58	-0.2413514999999986	1	0	-160.0	836.17	2.0	-84.0	-13.152661499999999
0.5	1	59	-0.19371149999999915	1	0	-160.0	836.17	2.0	-82.0	-13.152661499999999
0.5	1	60	-0.17913149999999867	1	0	-160.0	836.17	2.0	-80.0	-13.152661499999999
0.5	1	61	-0.15464149999999854	1	0	-160.0	836.17	2.0	-78.0	-13.152661499999999
0.5	1	62	-0.15812150000000003	1	0	-160.0	836.17	2.0	-76.0	-13.152661499999999
0.5	1	63	-0.36832149999999864	1	0	-160.0	836.17	2.0	-74.0	-13.152661499999999
0.5	1	64	-0.12551149999999822	1	0	-160.0	836.17	2.0	-72.0	-13.152661499999999
0.5	1	65	-0.5160814999999985	1	0	-160.0	836.17	2.0	-70.0	-13.152661499999999
0.5	1	66	-0.3072614999999992	1	0	-160.0	836.17	2.0	-68.0	-13.152661499999999
0.5	1	67	-0.28624149999999915	1	0	-160.0	836.17	2.0	-66.0	-13.152661499999999
0.5	1	68	-0.18834149999999994	1	0	-160.0	836.17	2.0	-64.0	-13.152661499999999
0.5	1	69	-0.40470149999999805	1	0	-160.0	836.17	2.0	-62.0	-13.152661499999999
0.5	1	70	-0.4738414999999989	1	0	-160.0	836.17	2.0	-60.0	-13.152661499999999
